2021 output area,2021,Density
E00015241,"35,135.10",35135.1
E00015244,"14,270.00",14270
E00177516,"33,207.50",33207.5
E00177608,"75,333.30",75333.3
E00015232,"10,569.30",10569.3
E00015236,"11,719.50",11719.5
E00015238,"24,324.30",24324.3
E00015242,"13,836.70",13836.7
E00015245,"18,904.10",18904.1
E00015247,"23,684.20",23684.2
E00015204,"9,676.60",9676.6
E00015205,"17,586.20",17586.2
E00015206,"14,370.10",14370.1
E00015243,"15,493.80",15493.8
E00015246,"14,688.80",14688.8
E00015249,"11,407.20",11407.2
E00015825,"14,072.20",14072.2
E00015826,"19,470.90",19470.9
E00015828,"17,073.20",17073.2
E00015831,"10,618.60",10618.6
E00015832,"15,230.80",15230.8
E00015835,"11,887.80",11887.8
E00015827,"11,715.70",11715.7
E00015829,"16,257.00",16257
E00015830,"10,171.40",10171.4
E00015833,"58,275.90",58275.9
E00015834,"14,327.50",14327.5
E00015842,"14,484.50",14484.5
E00015939,"8,000.00",8000
E00015940,"9,736.10",9736.1
E00015941,"14,174.20",14174.2
E00015943,"44,626.90",44626.9
E00015948,"12,226.70",12226.7
E00015942,"10,731.70",10731.7
E00015945,"7,842.60",7842.6
E00015947,"17,480.60",17480.6
E00015949,"45,500.00",45500
E00015950,"16,319.40",16319.4
E00015951,"7,034.70",7034.7
E00015952,"18,202.20",18202.2
E00015956,"21,751.40",21751.4
E00015957,"27,400.00",27400
E00015963,"22,582.80",22582.8
E00015964,"18,128.70",18128.7
E00015271,"15,419.00",15419
E00015275,"16,092.00",16092
E00015276,"18,411.80",18411.8
E00015277,"18,737.90",18737.9
E00015278,"17,770.70",17770.7
E00015279,"19,180.30",19180.3
E00015959,"11,225.30",11225.3
E00015961,"18,846.20",18846.2
E00015965,"12,650.20",12650.2
E00015968,"14,683.50",14683.5
E00015970,"14,858.80",14858.8
E00015977,"12,874.30",12874.3
E00015958,"5,157.90",5157.9
E00015969,"8,308.20",8308.2
E00015972,"13,615.40",13615.4
E00015976,"14,840.20",14840.2
E00015978,"14,321.60",14321.6
E00015937,"13,589.70",13589.7
E00015938,"15,789.50",15789.5
E00015973,"9,115.60",9115.6
E00015974,"17,209.30",17209.3
E00015975,"15,855.90",15855.9
E00015979,"15,639.10",15639.1
E00015980,"10,793.00",10793
E00015944,"14,850.30",14850.3
E00015946,"12,486.50",12486.5
E00015953,"9,131.70",9131.7
E00015954,"14,043.70",14043.7
E00015960,"8,598.10",8598.1
E00015955,"7,248.90",7248.9
E00015962,"11,883.40",11883.4
E00015966,"9,076.50",9076.5
E00015967,"7,540.60",7540.6
E00015971,"6,464.80",6464.8
E00015800,"11,957.00",11957
E00015802,"6,863.20",6863.2
E00015841,"9,416.90",9416.9
E00015844,"14,264.00",14264
E00016028,"11,728.40",11728.4
E00016031,"26,443.00",26443
E00016033,"14,955.80",14955.8
E00016036,"11,992.50",11992.5
E00171530,"19,150.30",19150.3
E00171541,"17,472.50",17472.5
E00016038,"18,782.60",18782.6
E00016039,"9,512.80",9512.8
E00016040,"14,070.80",14070.8
E00016041,"15,723.10",15723.1
E00016042,"10,646.60",10646.6
E00016020,"14,125.00",14125
E00016034,"11,003.00",11003
E00016035,"15,572.00",15572
E00016037,"11,672.40",11672.4
E00016057,"27,786.90",27786.9
E00016058,"45,066.70",45066.7
E00016061,"11,169.40",11169.4
E00016064,"24,887.20",24887.2
E00016065,"21,830.10",21830.1
E00015981,"11,666.70",11666.7
E00016011,"10,336.30",10336.3
E00016015,"15,769.20",15769.2
E00016016,"14,804.30",14804.3
E00016017,"16,132.80",16132.8
E00016018,"8,314.90",8314.9
E00015982,"6,773.50",6773.5
E00015989,"18,609.90",18609.9
E00015991,"7,727.30",7727.3
E00015993,"11,447.40",11447.4
E00016019,"6,457.30",6457.3
E00016000,"24,722.20",24722.2
E00016001,"12,828.30",12828.3
E00016002,"12,268.90",12268.9
E00016004,"8,011.90",8011.9
E00016009,"3,256.30",3256.3
E00015984,"15,921.50",15921.5
E00015999,"13,502.80",13502.8
E00016006,"11,515.90",11515.9
E00016008,"9,237.50",9237.5
E00016012,"12,244.10",12244.1
E00016013,"14,059.00",14059
E00015998,"13,959.70",13959.7
E00016003,"10,580.90",10580.9
E00016005,"4,737.60",4737.6
E00016007,"4,250.60",4250.6
E00016010,"4,352.00",4352
E00016014,"5,247.30",5247.3
E00015804,"12,356.30",12356.3
E00015810,"14,854.40",14854.4
E00015812,"10,095.20",10095.2
E00015836,"16,460.70",16460.7
E00015838,"10,287.80",10287.8
E00015845,"15,958.90",15958.9
E00015805,"17,883.20",17883.2
E00015814,"7,027.00",7027
E00015843,"7,695.90",7695.9
E00015847,"7,814.00",7814
E00177556,"44,210.50",44210.5
E00177573,"32,150.50",32150.5
E00177626,"18,782.60",18782.6
E00177671,"17,266.20",17266.2
E00015803,"18,526.30",18526.3
E00015817,"14,349.80",14349.8
E00015821,"15,063.80",15063.8
E00015824,"14,945.10",14945.1
E00177562,"32,205.90",32205.9
E00177646,"30,820.90",30820.9
E00015809,"16,060.60",16060.6
E00015813,"8,754.70",8754.7
E00015837,"10,294.10",10294.1
E00015839,"10,609.80",10609.8
E00015840,"10,219.80",10219.8
E00015846,"12,687.20",12687.2
E00015890,"15,666.70",15666.7
E00015909,"10,636.00",10636
E00015912,"20,219.80",20219.8
E00015915,"12,126.20",12126.2
E00015919,"14,368.40",14368.4
E00015920,"17,709.50",17709.5
E00015551,"4,562.40",4562.4
E00015552,"10,970.10",10970.1
E00015553,"9,114.30",9114.3
E00015554,"9,025.10",9025.1
E00015555,"6,821.50",6821.5
E00015556,"17,329.50",17329.5
E00015557,"11,500.00",11500
E00015558,"14,304.20",14304.2
E00015559,"16,298.30",16298.3
E00015560,"9,606.10",9606.1
E00015807,"13,082.70",13082.7
E00015808,"10,294.10",10294.1
E00015811,"12,369.50",12369.5
E00015818,"9,441.00",9441
E00015819,"6,167.60",6167.6
E00015806,"9,312.30",9312.3
E00015815,"10,309.60",10309.6
E00015816,"6,588.20",6588.2
E00015820,"14,798.00",14798
E00015822,"17,346.90",17346.9
E00015911,"7,916.70",7916.7
E00015914,"13,516.00",13516
E00015917,"7,154.00",7154
E00015918,"11,812.50",11812.5
E00015922,"6,517.90",6517.9
E00015928,"8,745.60",8745.6
E00015443,"14,312.80",14312.8
E00015475,"12,434.80",12434.8
E00015476,"7,611.20",7611.2
E00015477,"13,535.90",13535.9
